library_type	Platform	RNA_sample	Algorithm	Gene	degree
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000010270	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000010278	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000010292	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000010318	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000010404	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000010539	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000010626	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000010818	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011009	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011021	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011052	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011105	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011198	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011243	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011258	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011275	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011295	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011304	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011405	5
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011426	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011454	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000011485	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000012048	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000012171	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000012174	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000012211	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000012504	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000012660	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000012983	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000013374	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000013375	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000014216	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000015133	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000015520	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000015532	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000015676	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000017260	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000018408	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000018510	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000018699	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000019186	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000019485	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000019995	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000020256	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000021355	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000021776	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000022840	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000023041	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000023191	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000023228	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000023734	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000023839	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000023909	12
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000024526	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000025156	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000025293	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000025434	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000025800	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000028203	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000028839	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000029153	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000029363	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000029364	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000029725	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000030066	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000031698	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000031823	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000032219	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000032389	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000032742	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000033011	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000033122	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000033867	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000034053	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000034533	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000035403	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000035499	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000035681	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000035687	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000036257	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000036549	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000037042	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000037637	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000038219	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000038945	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000039068	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000039523	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000039537	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000040341	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000040933	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000041353	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000041357	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000044115	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000044459	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000044574	12
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000046604	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000047315	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000047621	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000047849	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000047932	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000048052	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000048405	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000048471	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000048544	9
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000048649	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000048707	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000048828	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000048991	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000049167	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000049541	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000049759	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000050344	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000050393	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000050820	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000051596	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000051825	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000052126	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000052749	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000052802	36
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000052841	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000053372	6
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000053770	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000053900	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000054118	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000054267	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000054277	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000054523	5
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000054611	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000054690	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000054793	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000055044	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000055070	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000055147	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000055211	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000055332	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000055609	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000055917	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000056097	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000056586	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000057019	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000057252	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000057294	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000057608	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000057663	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000057757	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000058091	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000058262	6
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000058272	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000058804	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000059145	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000059588	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000059769	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000060069	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000060138	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000060237	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000060339	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000060688	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000060982	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000061676	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000061794	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000061987	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000062038	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000062194	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000062485	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000062650	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000062716	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000063046	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000063245	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000063322	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000063978	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064115	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064225	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064419	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064601	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064607	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064651	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064666	11
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064692	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000064933	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065060	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065150	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065361	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065485	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065534	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065548	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065833	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065882	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000065978	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000066044	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000066084	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000066135	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000066136	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000066279	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000066427	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000066557	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000066651	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000067066	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000067113	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000067225	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000067533	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000067704	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000067900	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000067955	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000068305	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000068366	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000068438	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000068489	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000068654	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000068724	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000068784	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000068796	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000069275	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000069399	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000069702	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000069849	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000069956	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000069974	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070061	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070081	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070087	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070214	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070269	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070367	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070423	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070756	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070761	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070882	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000070961	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000071054	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000071073	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000071127	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000071189	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000071462	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000071537	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000071626	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000071859	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072110	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072210	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072274	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072364	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072401	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072501	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072571	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072609	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072756	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072778	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072803	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000072849	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073060	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073111	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073169	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073417	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073584	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073711	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073792	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073803	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073910	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000073921	5
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000074219	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000074356	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000074603	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000074621	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000074696	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000074800	7
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000074842	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000074964	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075239	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075292	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075391	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075407	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075415	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075420	5
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075539	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075624	7
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075643	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075651	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075785	6
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075856	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075914	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000075975	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000076053	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000076067	5
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000076242	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000076554	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000076650	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000076685	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000076770	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077044	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077147	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077157	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077254	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077454	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077463	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077549	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077684	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077721	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077782	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000077942	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078043	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078061	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078142	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078269	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078304	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078369	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078618	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078674	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078687	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078747	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000078808	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079112	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079134	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079215	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079246	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079313	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079332	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079459	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079462	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079785	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079805	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000079819	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080345	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080371	6
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080603	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080608	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080802	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080815	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080822	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080824	7
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080839	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000080986	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000081051	24
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000081087	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000081154	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000081320	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000081870	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000082068	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000082146	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000082153	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000082213	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000082438	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000082515	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000082701	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000082781	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083097	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083099	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083123	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083312	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083457	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083520	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083535	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083642	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083828	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083844	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083896	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000083937	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084090	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084093	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084234	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084444	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084463	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084623	18
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084674	13
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084693	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084733	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000084754	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085224	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085276	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085365	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085382	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085511	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085662	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085733	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085788	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000085832	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086061	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086102	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086200	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086232	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086475	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086598	4
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086666	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086712	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086758	3
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000086848	2
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000087053	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000087074	1
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000087086	15
PCR_cDNA	PacBio	B2	FusionSeeker	ENSG00000087087	1
